country,driving,walking,transit,date,baseflag,mean_mobility,weekday,weekno,cutoff_mean_mobility
Croatia,40.23,20.4,,22/03/2020,,30.315,1,12,60.172
Croatia,27.56,20.86,,23/03/2020,,24.21,2,12,60.172
Croatia,21.93,18.05,,24/03/2020,,19.99,3,12,60.172
Croatia,21.32,17.06,,25/03/2020,,19.19,4,12,60.172
Croatia,21.79,19.31,,26/03/2020,,20.55,5,12,60.172
Croatia,23.58,22.15,,27/03/2020,,22.865,6,12,60.172
Croatia,20.51,21.21,,28/03/2020,,20.86,7,12,60.172
Croatia,21.47,20.79,,29/03/2020,,21.13,1,13,60.172
Croatia,24.45,24.35,,30/03/2020,,24.4,2,13,60.172
Croatia,26.41,26.22,,31/03/2020,,26.315,3,13,60.172
Croatia,25.98,27.31,,01/04/2020,,26.645,4,13,60.172
Croatia,27.97,31.43,,02/04/2020,,29.7,5,13,60.172
Croatia,26.77,31.65,,03/04/2020,,29.21,6,13,60.172
Croatia,26.2,33.63,,04/04/2020,,29.915,7,13,60.172
Croatia,26.18,33.36,,05/04/2020,,29.77,1,14,60.172
Croatia,30.47,32.17,,06/04/2020,,31.32,2,14,60.172
Croatia,31.83,35.68,,07/04/2020,,33.755,3,14,60.172
Croatia,32.21,36.74,,08/04/2020,,34.475,4,14,60.172
Croatia,35.53,38.59,,09/04/2020,,37.06,5,14,60.172
Croatia,32.9,40.64,,10/04/2020,,36.77,6,14,60.172
Croatia,26.15,33.41,,11/04/2020,,29.78,7,14,60.172
Croatia,22.45,29.04,,12/04/2020,,25.745,1,15,60.172
Croatia,29.5,37.58,,13/04/2020,,33.54,2,15,60.172
Croatia,30.65,28.99,,14/04/2020,,29.82,3,15,60.172
Croatia,34.61,38.64,,15/04/2020,,36.625,4,15,60.172
Croatia,37.79,45.04,,16/04/2020,,41.415,5,15,60.172
Croatia,38.04,47.93,,17/04/2020,,42.985,6,15,60.172
Croatia,35.05,49.7,,18/04/2020,,42.375,7,15,60.172
Croatia,33.02,42.44,,19/04/2020,,37.73,1,16,60.172
Croatia,38.34,37.33,,20/04/2020,,37.835,2,16,60.172
Croatia,39.38,41.75,,21/04/2020,,40.565,3,16,60.172
Croatia,43.13,45.58,,22/04/2020,,44.355,4,16,60.172
Croatia,44.68,48.69,,23/04/2020,,46.685,5,16,60.172
Croatia,46.7,46.1,,24/04/2020,,46.4,6,16,60.172
Croatia,44.66,49.7,,25/04/2020,,47.18,7,16,60.172
Croatia,42.46,42.84,,26/04/2020,,42.65,1,17,60.172
Croatia,47.61,48.84,,27/04/2020,,48.225,2,17,60.172
Croatia,47.24,50.35,,28/04/2020,,48.795,3,17,60.172
Croatia,46.5,40.05,,29/04/2020,,43.275,4,17,60.172
Croatia,48.05,49.65,,30/04/2020,,48.85,5,17,60.172
Croatia,44.11,40.25,,01/05/2020,,42.18,6,17,60.172
Croatia,45.22,39.65,,02/05/2020,,42.435,7,17,60.172
Croatia,49.59,50.07,,03/05/2020,,49.83,1,18,60.172
Croatia,52.91,53.48,,04/05/2020,,53.195,2,18,60.172
Croatia,52.95,51.21,,05/05/2020,,52.08,3,18,60.172
Croatia,53.37,54.96,,06/05/2020,,54.165,4,18,60.172
Croatia,57.7,63.8,,07/05/2020,,60.75,5,18,60.172
Croatia,60.26,66.2,,08/05/2020,,63.23,6,18,60.172
Croatia,59.77,58.54,,09/05/2020,,59.155,7,18,60.172
Croatia,56.52,47.75,,10/05/2020,,52.135,1,19,60.172
Croatia,,,,11/05/2020,,,2,19,60.172
Croatia,,,,12/05/2020,,,3,19,60.172
Croatia,70.14,65.38,,13/05/2020,,67.76,4,19,60.172
Croatia,68,66.57,,14/05/2020,,67.285,5,19,60.172
Croatia,77.21,63.93,,15/05/2020,,70.57,6,19,60.172
Croatia,77.87,58.3,,16/05/2020,,68.085,7,19,60.172
Croatia,78.6,61.16,,17/05/2020,,69.88,1,20,60.172
Croatia,73.42,75.01,,18/05/2020,,74.215,2,20,60.172
Croatia,74.89,65.98,,19/05/2020,,70.435,3,20,60.172
Croatia,79.79,65.21,,20/05/2020,,72.5,4,20,60.172
Croatia,92.13,81.75,,21/05/2020,,86.94,5,20,60.172
Croatia,99.54,92.47,,22/05/2020,,96.005,6,20,60.172
Croatia,96.19,78.27,,23/05/2020,,87.23,7,20,60.172
Croatia,91.73,65.31,,24/05/2020,,78.52,1,21,60.172
Croatia,81.96,75.65,,25/05/2020,,78.805,2,21,60.172
Croatia,87.74,78.32,,26/05/2020,,83.03,3,21,60.172
Croatia,92.29,88.94,,27/05/2020,,90.615,4,21,60.172
Croatia,94.87,85.9,,28/05/2020,,90.385,5,21,60.172
Croatia,109.43,92.3,,29/05/2020,,100.865,6,21,60.172
Croatia,107.39,88.02,,30/05/2020,,97.705,7,21,60.172
Croatia,113.47,78.77,,31/05/2020,,96.12,1,22,60.172
Croatia,109.79,99.09,,01/06/2020,,104.44,2,22,60.172
Croatia,108.33,101.75,,02/06/2020,,105.04,3,22,60.172
Croatia,116.28,104.32,,03/06/2020,,110.3,4,22,60.172
Croatia,118.32,100.42,,04/06/2020,,109.37,5,22,60.172
Croatia,130.86,110.15,,05/06/2020,,120.505,6,22,60.172
Croatia,136.39,123.11,,06/06/2020,,129.75,7,22,60.172
Croatia,142.97,120.27,,07/06/2020,,131.62,1,23,60.172
Croatia,129.75,124.62,,08/06/2020,,127.185,2,23,60.172
Croatia,137.22,125.98,,09/06/2020,,131.6,3,23,60.172
Croatia,154.05,123.14,,10/06/2020,,138.595,4,23,60.172
Croatia,163.38,144.96,,11/06/2020,,154.17,5,23,60.172
Croatia,170.43,172.54,,12/06/2020,,171.485,6,23,60.172
Croatia,180.94,158.15,,13/06/2020,,169.545,7,23,60.172
Croatia,197.48,128.35,,14/06/2020,,162.915,1,24,60.172
Czech Republic,100,100,100,13/01/2020,1,100,2,2,62.875666667
Czech Republic,101.17,99.92,98.02,14/01/2020,,99.703333333,3,2,62.875666667
Czech Republic,106.68,103.24,101.88,15/01/2020,,103.93333333,4,2,62.875666667
Czech Republic,109.34,107.32,103.3,16/01/2020,,106.65333333,5,2,62.875666667
Czech Republic,123.54,136.65,107.22,17/01/2020,,122.47,6,2,62.875666667
Czech Republic,112.54,139.38,101.48,18/01/2020,,117.8,7,2,62.875666667
Czech Republic,105.38,99.77,92.46,19/01/2020,,99.203333333,1,3,62.875666667
Czech Republic,99.26,98.55,97.34,20/01/2020,,98.383333333,2,3,62.875666667
Czech Republic,101.99,98.78,100.71,21/01/2020,,100.49333333,3,3,62.875666667
Czech Republic,107.94,107.31,107.19,22/01/2020,,107.48,4,3,62.875666667
Czech Republic,108.64,110.07,110.59,23/01/2020,,109.76666667,5,3,62.875666667
Czech Republic,119.07,132.94,108.15,24/01/2020,,120.05333333,6,3,62.875666667
Czech Republic,111.51,141.48,98.9,25/01/2020,,117.29666667,7,3,62.875666667
Czech Republic,102.61,103.78,95,26/01/2020,,100.46333333,1,4,62.875666667
Czech Republic,101.47,107.72,98.53,27/01/2020,,102.57333333,2,4,62.875666667
Czech Republic,105.2,106.75,102.76,28/01/2020,,104.90333333,3,4,62.875666667
Czech Republic,107.57,108.07,106.37,29/01/2020,,107.33666667,4,4,62.875666667
Czech Republic,109.63,111.73,105.84,30/01/2020,,109.06666667,5,4,62.875666667
Czech Republic,117.92,144.4,111.99,31/01/2020,,124.77,6,4,62.875666667
Czech Republic,113.7,158.48,107.65,01/02/2020,,126.61,7,4,62.875666667
Czech Republic,109.45,112.81,105.53,02/02/2020,,109.26333333,1,5,62.875666667
Czech Republic,108.48,118.53,113.82,03/02/2020,,113.61,2,5,62.875666667
Czech Republic,109.26,110.04,108.92,04/02/2020,,109.40666667,3,5,62.875666667
Czech Republic,109.62,113.82,112.78,05/02/2020,,112.07333333,4,5,62.875666667
Czech Republic,111.94,118.77,112.95,06/02/2020,,114.55333333,5,5,62.875666667
Czech Republic,128.92,155.45,124.36,07/02/2020,,136.24333333,6,5,62.875666667
Czech Republic,125.16,166.52,116.18,08/02/2020,,135.95333333,7,5,62.875666667
Czech Republic,115.82,123.72,104.74,09/02/2020,,114.76,1,6,62.875666667
Czech Republic,106.97,110.92,112.94,10/02/2020,,110.27666667,2,6,62.875666667
Czech Republic,114.42,118.46,119.33,11/02/2020,,117.40333333,3,6,62.875666667
Czech Republic,118.95,125.25,125.96,12/02/2020,,123.38666667,4,6,62.875666667
Czech Republic,122.99,137.26,126.84,13/02/2020,,129.03,5,6,62.875666667
Czech Republic,142.36,185.6,138.83,14/02/2020,,155.59666667,6,6,62.875666667
Czech Republic,135.66,195.4,129.78,15/02/2020,,153.61333333,7,6,62.875666667
Czech Republic,120.36,140.22,120.25,16/02/2020,,126.94333333,1,7,62.875666667
Czech Republic,115.34,142.74,132.3,17/02/2020,,130.12666667,2,7,62.875666667
Czech Republic,116.58,142.46,130.94,18/02/2020,,129.99333333,3,7,62.875666667
Czech Republic,119.7,137.55,132.73,19/02/2020,,129.99333333,4,7,62.875666667
Czech Republic,120.49,141.99,132.5,20/02/2020,,131.66,5,7,62.875666667
Czech Republic,137.04,162.88,127.66,21/02/2020,,142.52666667,6,7,62.875666667
Czech Republic,130.49,183.22,129.48,22/02/2020,,147.73,7,7,62.875666667
Czech Republic,116.86,125.01,115.25,23/02/2020,,119.04,1,8,62.875666667
Czech Republic,114.4,138.05,130.3,24/02/2020,,127.58333333,2,8,62.875666667
Czech Republic,116.85,141.77,134.87,25/02/2020,,131.16333333,3,8,62.875666667
Czech Republic,115.37,134.97,133.55,26/02/2020,,127.96333333,4,8,62.875666667
Czech Republic,118,134.91,133.47,27/02/2020,,128.79333333,5,8,62.875666667
Czech Republic,125.78,155.47,125.72,28/02/2020,,135.65666667,6,8,62.875666667
Czech Republic,117.44,158.14,116.89,29/02/2020,,130.82333333,7,8,62.875666667
Czech Republic,112.31,123.3,112.91,01/03/2020,,116.17333333,1,9,62.875666667
Czech Republic,107.43,121.16,116.96,02/03/2020,,115.18333333,2,9,62.875666667
Czech Republic,107.64,109.33,121.02,03/03/2020,,112.66333333,3,9,62.875666667
Czech Republic,117.5,122.69,127.75,04/03/2020,,122.64666667,4,9,62.875666667
Czech Republic,114.66,125.02,123.83,05/03/2020,,121.17,5,9,62.875666667
Czech Republic,129.65,149.8,127.78,06/03/2020,,135.74333333,6,9,62.875666667
Czech Republic,114.79,147.64,113.1,07/03/2020,,125.17666667,7,9,62.875666667
Czech Republic,111.5,119.83,107.2,08/03/2020,,112.84333333,1,10,62.875666667
Czech Republic,106.7,107.93,108.91,09/03/2020,,107.84666667,2,10,62.875666667
Czech Republic,99.23,98.78,99.73,10/03/2020,,99.246666667,3,10,62.875666667
Czech Republic,100.34,95.15,96.06,11/03/2020,,97.183333333,4,10,62.875666667
Czech Republic,92.35,91.76,76,12/03/2020,,86.703333333,5,10,62.875666667
Czech Republic,84.13,69.24,55.28,13/03/2020,,69.55,6,10,62.875666667
Czech Republic,62.63,47.48,36.99,14/03/2020,,49.033333333,7,10,62.875666667
Czech Republic,63.56,38.08,30.44,15/03/2020,,44.026666667,1,11,62.875666667
Czech Republic,48.85,25.5,20.11,16/03/2020,,31.486666667,2,11,62.875666667
Czech Republic,46.98,24.76,17.32,17/03/2020,,29.686666667,3,11,62.875666667
Czech Republic,48.38,27.42,15.85,18/03/2020,,30.55,4,11,62.875666667
Czech Republic,47.62,26.05,17.13,19/03/2020,,30.266666667,5,11,62.875666667
Czech Republic,45.95,24.97,16.06,20/03/2020,,28.993333333,6,11,62.875666667
Czech Republic,32.7,16.13,14.69,21/03/2020,,21.173333333,7,11,62.875666667
Czech Republic,37.56,17.5,15.1,22/03/2020,,23.386666667,1,12,62.875666667
Czech Republic,45.6,22.13,15.86,23/03/2020,,27.863333333,2,12,62.875666667
Czech Republic,48.07,23.98,17.38,24/03/2020,,29.81,3,12,62.875666667
Czech Republic,49.53,23.88,17.9,25/03/2020,,30.436666667,4,12,62.875666667
Czech Republic,49.05,23.19,16.83,26/03/2020,,29.69,5,12,62.875666667
Czech Republic,54.62,30.46,17.97,27/03/2020,,34.35,6,12,62.875666667
Czech Republic,51.82,34.24,17.74,28/03/2020,,34.6,7,12,62.875666667
Czech Republic,44.6,21.29,16.13,29/03/2020,,27.34,1,13,62.875666667
Czech Republic,50.82,24.69,18.04,30/03/2020,,31.183333333,2,13,62.875666667
Czech Republic,51.43,22.79,17.23,31/03/2020,,30.483333333,3,13,62.875666667
Czech Republic,55.58,28.7,18.65,01/04/2020,,34.31,4,13,62.875666667
Czech Republic,57.43,29.93,19.31,02/04/2020,,35.556666667,5,13,62.875666667
Czech Republic,54.6,27.1,17.43,03/04/2020,,33.043333333,6,13,62.875666667
Czech Republic,48.59,29.85,17.76,04/04/2020,,32.066666667,7,13,62.875666667
Czech Republic,60.85,39.6,22.11,05/04/2020,,40.853333333,1,14,62.875666667
Czech Republic,62.78,35.9,21.14,06/04/2020,,39.94,2,14,62.875666667
Czech Republic,68.46,40.01,23.39,07/04/2020,,43.953333333,3,14,62.875666667
Czech Republic,72.04,41.79,24.89,08/04/2020,,46.24,4,14,62.875666667
Czech Republic,74.78,42.94,27.48,09/04/2020,,48.4,5,14,62.875666667
Czech Republic,66.1,42.24,26.01,10/04/2020,,44.783333333,6,14,62.875666667
Czech Republic,67.07,45.52,26.47,11/04/2020,,46.353333333,7,14,62.875666667
Czech Republic,65.41,46.37,25.43,12/04/2020,,45.736666667,1,15,62.875666667
Czech Republic,54.2,24.99,21.2,13/04/2020,,33.463333333,2,15,62.875666667
Czech Republic,67.89,31.2,24.47,14/04/2020,,41.186666667,3,15,62.875666667
Czech Republic,75.47,39.91,27.28,15/04/2020,,47.553333333,4,15,62.875666667
Czech Republic,82.81,45.89,28.19,16/04/2020,,52.296666667,5,15,62.875666667
Czech Republic,82.59,46.11,27.52,17/04/2020,,52.073333333,6,15,62.875666667
Czech Republic,75.66,49.73,27.4,18/04/2020,,50.93,7,15,62.875666667
Czech Republic,68.55,36.61,26.27,19/04/2020,,43.81,1,16,62.875666667
Czech Republic,77.91,42.91,30.12,20/04/2020,,50.313333333,2,16,62.875666667
Czech Republic,82.2,42.79,28.87,21/04/2020,,51.286666667,3,16,62.875666667
Czech Republic,84.55,47.88,29.66,22/04/2020,,54.03,4,16,62.875666667
Czech Republic,85.59,46.28,30.75,23/04/2020,,54.206666667,5,16,62.875666667
Czech Republic,87.52,45.89,30.75,24/04/2020,,54.72,6,16,62.875666667
Czech Republic,74.46,41.32,27.4,25/04/2020,,47.726666667,7,16,62.875666667
Czech Republic,84.81,47.72,32.68,26/04/2020,,55.07,1,17,62.875666667
Czech Republic,87.33,49.35,36.04,27/04/2020,,57.573333333,2,17,62.875666667
Czech Republic,89.54,49.29,34.44,28/04/2020,,57.756666667,3,17,62.875666667
Czech Republic,86.2,41.11,33.64,29/04/2020,,53.65,4,17,62.875666667
Czech Republic,90.76,46.81,35.42,30/04/2020,,57.663333333,5,17,62.875666667
Czech Republic,83.87,46.3,34.18,01/05/2020,,54.783333333,6,17,62.875666667
Czech Republic,76.66,40.08,30.2,02/05/2020,,48.98,7,17,62.875666667
Czech Republic,81.52,38.75,33.17,03/05/2020,,51.146666667,1,18,62.875666667
Czech Republic,87.99,46.42,38.92,04/05/2020,,57.776666667,2,18,62.875666667
Czech Republic,90.37,46.44,38.26,05/05/2020,,58.356666667,3,18,62.875666667
Czech Republic,95.35,48.14,38.83,06/05/2020,,60.773333333,4,18,62.875666667
Czech Republic,111.14,54.42,42.21,07/05/2020,,69.256666667,5,18,62.875666667
Czech Republic,105.77,61.68,41.44,08/05/2020,,69.63,6,18,62.875666667
Czech Republic,97.63,59.9,39.08,09/05/2020,,65.536666667,7,18,62.875666667
Czech Republic,95.86,41.21,39.13,10/05/2020,,58.733333333,1,19,62.875666667
Czech Republic,,,,11/05/2020,,,2,19,62.875666667
Czech Republic,,,,12/05/2020,,,3,19,62.875666667
Czech Republic,96.44,51.68,46.88,13/05/2020,,65,4,19,62.875666667
Czech Republic,96.87,51.57,45.03,14/05/2020,,64.49,5,19,62.875666667
Czech Republic,102.89,52.99,45.4,15/05/2020,,67.093333333,6,19,62.875666667
Czech Republic,98.78,59.67,46.9,16/05/2020,,68.45,7,19,62.875666667
Czech Republic,102.26,55.2,47.8,17/05/2020,,68.42,1,20,62.875666667
Czech Republic,102.57,60.81,54.12,18/05/2020,,72.5,2,20,62.875666667
Czech Republic,105.96,61.01,54.23,19/05/2020,,73.733333333,3,20,62.875666667
Czech Republic,109.34,61.92,55.35,20/05/2020,,75.536666667,4,20,62.875666667
Czech Republic,112.22,61.96,55.13,21/05/2020,,76.436666667,5,20,62.875666667
Czech Republic,108.29,60.42,50.62,22/05/2020,,73.11,6,20,62.875666667
Czech Republic,83.74,38.3,37.9,23/05/2020,,53.313333333,7,20,62.875666667
Czech Republic,99.48,44.66,47.46,24/05/2020,,63.866666667,1,21,62.875666667
Czech Republic,102.44,51.3,53.89,25/05/2020,,69.21,2,21,62.875666667
Czech Republic,106.63,60.56,58.77,26/05/2020,,75.32,3,21,62.875666667
Czech Republic,113.83,66.46,61.71,27/05/2020,,80.666666667,4,21,62.875666667
Czech Republic,107.61,55.6,56.73,28/05/2020,,73.313333333,5,21,62.875666667
